,Adj_Close,Close,Date,High,Low,Open,Symbol,Volume
401,120.263226,123.25,2015-06-01,123.639999,123.160004,123.57,IEI,222700
402,120.53839,123.68,2015-05-29,123.849998,123.650002,123.650002,IEI,1356800
403,120.460421,123.599998,2015-05-28,123.639999,123.43,123.480003,IEI,179800
404,120.323977,123.459999,2015-05-27,123.489998,123.220001,123.379997,IEI,182200
405,120.343474,123.480003,2015-05-26,123.489998,123.120003,123.150002,IEI,156000
406,120.158297,123.290001,2015-05-22,123.300003,123.029999,123.199997,IEI,239700
407,120.314229,123.449997,2015-05-21,123.480003,123.239998,123.239998,IEI,161800
408,120.002358,123.129997,2015-05-20,123.290001,123.019997,123.139999,IEI,192700
409,119.787952,122.910004,2015-05-19,123.169998,122.889999,122.949997,IEI,313300
410,120.187534,123.32,2015-05-18,123.519997,123.230003,123.510002,IEI,229600
411,120.518902,123.660004,2015-05-15,123.75,123.449997,123.470001,IEI,148200
412,120.216771,123.349998,2015-05-14,123.43,123.18,123.25,IEI,178300
413,119.914648,123.040001,2015-05-13,123.309998,123.00,123.279999,IEI,317700
414,119.9049,123.029999,2015-05-12,123.129997,122.800003,122.93,IEI,168700
415,119.856174,122.980003,2015-05-11,123.349998,122.889999,123.349998,IEI,366300
416,120.392199,123.529999,2015-05-08,123.68,123.419998,123.660004,IEI,202600
417,119.992617,123.120003,2015-05-07,123.18,122.959999,123.029999,IEI,125300
418,119.856174,122.980003,2015-05-06,123.169998,122.879997,123.160004,IEI,407900
419,120.099824,123.230003,2015-05-05,123.440002,123.080002,123.440002,IEI,440100
420,120.207023,123.339996,2015-05-04,123.550003,123.309998,123.440002,IEI,450800
421,120.236267,123.370003,2015-05-01,123.610001,123.339996,123.540001,IEI,311500
422,120.620264,123.900002,2015-04-30,123.93,123.489998,123.580002,IEI,549800
423,120.649469,123.93,2015-04-29,124.18,123.730003,123.82,IEI,319200
424,120.766295,124.050003,2015-04-28,124.339996,124.050003,124.160004,IEI,111600
425,121.05835,124.349998,2015-04-27,124.470001,124.260002,124.360001,IEI,168000
426,121.194643,124.489998,2015-04-24,124.489998,124.370003,124.370003,IEI,191100
427,120.912319,124.199997,2015-04-23,124.300003,123.989998,124.099998,IEI,283000
428,120.737083,124.019997,2015-04-22,124.309998,123.989998,124.269997,IEI,196500
429,121.097292,124.389999,2015-04-21,124.440002,124.32,124.370003,IEI,165300
430,121.184913,124.480003,2015-04-20,124.620003,124.379997,124.559998,IEI,258700
431,121.223848,124.519997,2015-04-17,124.660004,124.360001,124.459999,IEI,266400
432,121.26279,124.559998,2015-04-16,124.620003,124.290001,124.449997,IEI,177200
433,121.097292,124.389999,2015-04-15,124.510002,124.389999,124.470001,IEI,163100
434,121.038882,124.330002,2015-04-14,124.529999,124.279999,124.400002,IEI,182200
435,120.863647,124.150002,2015-04-13,124.150002,123.959999,124.00,IEI,131600
436,120.698149,123.980003,2015-04-10,124.160004,123.919998,124.120003,IEI,125400
437,120.737083,124.019997,2015-04-09,124.239998,123.919998,124.239998,IEI,229700
438,120.99994,124.290001,2015-04-08,124.379997,124.089996,124.379997,IEI,452600
439,121.038882,124.330002,2015-04-07,124.370003,124.199997,124.309998,IEI,392000
440,121.155701,124.449997,2015-04-06,124.720001,124.370003,124.669998,IEI,253000
441,120.912319,124.199997,2015-04-02,124.370003,124.160004,124.349998,IEI,255500
442,120.99994,124.290001,2015-04-01,124.419998,124.199997,124.220001,IEI,840000
443,120.744869,124.169998,2015-03-31,124.199997,123.949997,124.00,IEI,190300
444,120.521217,123.940002,2015-03-30,124.050003,123.879997,123.919998,IEI,195400
445,120.443422,123.860001,2015-03-27,123.949997,123.830002,123.849998,IEI,230300
446,120.239216,123.650002,2015-03-26,123.870003,123.580002,123.870003,IEI,309500
447,120.521217,123.940002,2015-03-25,124.239998,123.93,124.199997,IEI,216000
448,120.77404,124.199997,2015-03-24,124.230003,123.93,124.010002,IEI,239900
449,120.57956,124.00,2015-03-23,124.040001,123.82,123.970001,IEI,171000
450,120.492046,123.910004,2015-03-20,123.93,123.760002,123.760002,IEI,219900
451,120.112797,123.519997,2015-03-19,123.860001,123.480003,123.790001,IEI,286400
452,120.550389,123.970001,2015-03-18,124.080002,123.07,123.220001,IEI,257600
453,119.694658,123.089996,2015-03-17,123.169998,123.029999,123.150002,IEI,166000
454,119.607144,123.00,2015-03-16,123.139999,122.919998,123.089996,IEI,453100
455,119.451554,122.839996,2015-03-13,123.029999,122.720001,122.760002,IEI,206700
456,119.480733,122.870003,2015-03-12,123.07,122.730003,123.07,IEI,182600
457,119.383485,122.769997,2015-03-11,122.800003,122.589996,122.660004,IEI,270100
458,119.315416,122.699997,2015-03-10,122.839996,122.610001,122.779999,IEI,600200
459,119.091765,122.470001,2015-03-09,122.470001,122.309998,122.379997,IEI,213300
460,118.800037,122.169998,2015-03-06,122.349998,122.110001,122.290001,IEI,166300
461,119.471006,122.860001,2015-03-05,122.959999,122.660004,122.75,IEI,711900
462,119.373766,122.760002,2015-03-04,122.849998,122.610001,122.849998,IEI,349300
463,119.257074,122.639999,2015-03-03,122.839996,122.589996,122.720001,IEI,945300
464,119.402938,122.790001,2015-03-02,123.239998,122.739998,123.18,IEI,5971700
465,119.802605,123.330002,2015-02-27,123.370003,123.110001,123.199997,IEI,1997600
466,119.588896,123.110001,2015-02-26,123.43,123.07,123.379997,IEI,658500
467,120.055163,123.589996,2015-02-25,123.589996,123.370003,123.519997,IEI,1273800
468,120.006598,123.540001,2015-02-24,123.540001,122.68,122.949997,IEI,3814900
469,119.540323,123.059998,2015-02-23,123.07,122.879997,122.889999,IEI,1877100
470,119.258617,122.769997,2015-02-20,123.239998,122.620003,123.07,IEI,445900
471,119.346046,122.860001,2015-02-19,123.139999,122.769997,122.940002,IEI,267600
472,119.559755,123.080002,2015-02-18,123.269997,122.559998,122.690002,IEI,493300
473,119.132337,122.639999,2015-02-17,123.080002,122.459999,122.970001,IEI,482600
474,119.569464,123.089996,2015-02-13,123.260002,123.07,123.220001,IEI,318200
475,119.705466,123.230003,2015-02-12,123.370003,123.150002,123.150002,IEI,333200
476,119.569464,123.089996,2015-02-11,123.260002,123.019997,123.190002,IEI,1046200
477,119.598612,123.120003,2015-02-10,123.290001,123.059998,123.150002,IEI,362700
478,119.754032,123.279999,2015-02-09,123.480003,123.25,123.480003,IEI,405500
479,119.812313,123.339996,2015-02-06,123.769997,123.300003,123.690002,IEI,711200
480,120.764287,124.32,2015-02-05,124.43,124.199997,124.349998,IEI,442600
481,120.929423,124.489998,2015-02-04,124.589996,124.089996,124.209999,IEI,643500
482,120.861426,124.419998,2015-02-03,124.669998,124.379997,124.660004,IEI,419400
483,121.356841,124.93,2015-02-02,125.050003,124.769997,124.82,IEI,7335700
484,121.422896,125.139999,2015-01-30,125.199997,124.870003,125.040001,IEI,277600
